Откуда,Куда,Время отправления,Время прибытия,Время в дороге,Маршрут,Взрослый,Детский
Светлоград,Тарасовский,13:22,23:00,578,1,1500,750
Светлоград,Глубокий,13:22,23:20,598,1,1500,750
Светлоград,Миллерово,13:22,0:05,643,1,1500,750
Светлоград,Алексеево-Лозовское,13:22,0:20,658,1,1500,750
Светлоград,Нагибин,13:22,1:20,718,1,1500,750
Светлоград,Богучар,13:22,1:40,738,1,1500,750
Светлоград,Верхний Мамон,13:22,2:00,758,1,1500,750
Светлоград,Павловск,13:22,2:30,788,1,1638,819
Светлоград,Лосево,13:22,2:40,798,1,1638,819
Светлоград,Бобров,13:22,2:45,803,1,1638,819
Светлоград,Лиски,13:22,2:50,808,1,1638,819
Светлоград,Каширское,13:22,2:55,813,1,1768,884
Светлоград,Воронеж,13:22,3:00,818,1,1768,884
Светлоград,Рамонь,13:22,3:20,838,1,1768,884
Светлоград,Хлевное,13:22,3:50,868,1,1768,884
Светлоград,Задонск,13:22,4:20,898,1,1768,884
Светлоград,Елец,13:22,6:30,1028,1,1768,884
Светлоград,Ефремов,13:22,7:30,1088,1,1768,884
Светлоград,Богородицк,13:22,8:20,1138,1,1768,884
Светлоград,Тула,13:22,8:45,1163,1,2009,1004
Светлоград,Москва,13:22,13:30,1448,1,2700,1350
Ставрополь,Егорлыкская,15:30,19:00,210,1,1500,750
Ставрополь,Мечетинская,15:30,19:20,230,1,1500,750
Ставрополь,Зерноград,15:30,19:30,240,1,1500,750
Ставрополь,Экспериментальный,15:30,19:30,240,1,1500,750
Ставрополь,Кагальницкая,15:30,19:50,260,1,1500,750
Ставрополь,Кировская,15:30,20:10,280,1,1500,750
Ставрополь,Мокрый Батай,15:30,20:35,305,1,1500,750
Ставрополь,Батайск,15:30,20:45,315,1,1500,750
Ставрополь,Аксай,15:30,21:15,345,1,1500,750
Ставрополь,Ростов-на-Дону,15:30,21:15,345,1,1500,750
Ставрополь,Новочеркасск,15:30,21:30,360,1,1500,750
Ставрополь,Новошахтинск,15:30,22:05,395,1,1500,750
Ставрополь,Шахты,15:30,22:05,395,1,1500,750
Ставрополь,Красный Сулин,15:30,22:10,400,1,1500,750
Ставрополь,Зверево,15:30,22:15,405,1,1500,750
Ставрополь,Гуково,15:30,22:15,405,1,1500,750
Ставрополь,Каменск-Шахтинский,15:30,22:30,420,1,1500,750
Ставрополь,Лихой,15:30,22:45,435,1,1500,750
Ставрополь,Тарасовский,15:30,23:00,450,1,1500,750
Ставрополь,Глубокий,15:30,23:20,470,1,1500,750
Ставрополь,Миллерово,15:30,0:05,515,1,1500,750
Ставрополь,Алексеево-Лозовское,15:30,0:20,530,1,1500,750
Ставрополь,Нагибин,15:30,1:20,590,1,1500,750
Ставрополь,Богучар,15:30,1:40,610,1,1500,750
Ставрополь,Верхний Мамон,15:30,2:00,630,1,1500,750
Ставрополь,Павловск,15:30,2:30,660,1,1500,750
Ставрополь,Лосево,15:30,2:40,670,1,1500,750
Ставрополь,Бобров,15:30,2:45,675,1,1500,750
Ставрополь,Лиски,15:30,2:50,680,1,1500,750
Ставрополь,Каширское,15:30,2:55,685,1,1500,750
Ставрополь,Воронеж,15:30,3:00,690,1,1500,750
Ставрополь,Рамонь,15:30,3:20,710,1,1500,750
Ставрополь,Хлевное,15:30,3:50,740,1,1500,750
Ставрополь,Задонск,15:30,4:20,770,1,1500,750
Ставрополь,Елец,15:30,6:30,900,1,1500,750
Ставрополь,Ефремов,15:30,7:30,960,1,1500,750
Ставрополь,Богородицк,15:30,8:20,1010,1,1500,750
Ставрополь,Тула,15:30,8:45,1035,1,1500,750
Ставрополь,Москва,15:30,13:30,1320,1,2600,1300
Михайловск,Егорлыкская,15:30,19:00,210,1,1500,750
Михайловск,Мечетинская,15:30,19:20,230,1,1500,750
Михайловск,Зерноград,15:30,19:30,240,1,1500,750
Михайловск,Экспериментальный,15:30,19:30,240,1,1500,750
Михайловск,Кагальницкая,15:30,19:50,260,1,1500,750
Михайловск,Кировская,15:30,20:10,280,1,1500,750
Михайловск,Мокрый Батай,15:30,20:35,305,1,1500,750
Михайловск,Батайск,15:30,20:45,315,1,1500,750
Михайловск,Аксай,15:30,21:15,345,1,1500,750
Михайловск,Ростов-на-Дону,15:30,21:15,345,1,1500,750
Михайловск,Новочеркасск,15:30,21:30,360,1,1500,750
Михайловск,Новошахтинск,15:30,22:05,395,1,1500,750
Михайловск,Шахты,15:30,22:05,395,1,1500,750
Михайловск,Красный Сулин,15:30,22:10,400,1,1500,750
Михайловск,Зверево,15:30,22:15,405,1,1500,750
Михайловск,Гуково,15:30,22:15,405,1,1500,750
Михайловск,Каменск-Шахтинский,15:30,22:30,420,1,1500,750
Михайловск,Лихой,15:30,22:45,435,1,1500,750
Михайловск,Тарасовский,15:30,23:00,450,1,1500,750
Михайловск,Глубокий,15:30,23:20,470,1,1500,750
Михайловск,Миллерово,15:30,0:05,515,1,1500,750
Михайловск,Алексеево-Лозовское,15:30,0:20,530,1,1500,750
Михайловск,Нагибин,15:30,1:20,590,1,1500,750
Михайловск,Богучар,15:30,1:40,610,1,1500,750
Михайловск,Верхний Мамон,15:30,2:00,630,1,1500,750
Михайловск,Павловск,15:30,2:30,660,1,1500,750
Михайловск,Лосево,15:30,2:40,670,1,1500,750
Михайловск,Бобров,15:30,2:45,675,1,1500,750
Михайловск,Лиски,15:30,2:50,680,1,1500,750
Михайловск,Каширское,15:30,2:55,685,1,1500,750
Михайловск,Воронеж,15:30,3:00,690,1,1500,750
Михайловск,Рамонь,15:30,3:20,710,1,1500,750
Михайловск,Хлевное,15:30,3:50,740,1,1500,750
Михайловск,Задонск,15:30,4:20,770,1,1500,750
Михайловск,Елец,15:30,6:30,900,1,1500,750
Михайловск,Ефремов,15:30,7:30,960,1,1500,750
Михайловск,Богородицк,15:30,8:20,1010,1,1500,750
Михайловск,Тула,15:30,8:45,1035,1,1500,750
Михайловск,Москва,15:30,13:30,1320,1,1695,848
Донское,Мечетинская,16:00,19:20,200,1,1500,750
Донское,Зерноград,16:00,19:30,210,1,1500,750
Донское,Экспериментальный,16:00,19:30,210,1,1500,750
Донское,Кагальницкая,16:00,19:50,230,1,1500,750
Донское,Кировская,16:00,20:10,250,1,1500,750
Донское,Мокрый Батай,16:00,20:35,275,1,1500,750
Донское,Батайск,16:00,20:45,285,1,1500,750
Донское,Аксай,16:00,21:15,315,1,1500,750
Донское,Ростов-на-Дону,16:00,21:15,315,1,1500,750
Донское,Новочеркасск,16:00,21:30,330,1,1500,750
Донское,Новошахтинск,16:00,22:05,365,1,1500,750
Донское,Шахты,16:00,22:05,365,1,1500,750
Донское,Красный Сулин,16:00,22:10,370,1,1500,750
Донское,Зверево,16:00,22:15,375,1,1500,750
Донское,Гуково,16:00,22:15,375,1,1500,750
Донское,Каменск-Шахтинский,16:00,22:30,390,1,1500,750
Донское,Лихой,16:00,22:45,405,1,1500,750
Донское,Тарасовский,16:00,23:00,420,1,1500,750
Донское,Глубокий,16:00,23:20,440,1,1500,750
Донское,Миллерово,16:00,0:05,485,1,1500,750
Донское,Алексеево-Лозовское,16:00,0:20,500,1,1500,750
Донское,Нагибин,16:00,1:20,560,1,1500,750
Донское,Богучар,16:00,1:40,580,1,1500,750
Донское,Верхний Мамон,16:00,2:00,600,1,1500,750
Донское,Павловск,16:00,2:30,630,1,1500,750
Донское,Лосево,16:00,2:40,640,1,1500,750
Донское,Бобров,16:00,2:45,645,1,1500,750
Донское,Лиски,16:00,2:50,650,1,1500,750
Донское,Каширское,16:00,2:55,655,1,1500,750
Донское,Воронеж,16:00,3:00,660,1,1500,750
Донское,Рамонь,16:00,3:20,680,1,1500,750
Донское,Хлевное,16:00,3:50,710,1,1500,750
Донское,Задонск,16:00,4:20,740,1,1500,750
Донское,Елец,16:00,6:30,870,1,1500,750
Донское,Ефремов,16:00,7:30,930,1,1500,750
Донское,Богородицк,16:00,8:20,980,1,1500,750
Донское,Тула,16:00,8:45,1005,1,1500,750
Донское,Москва,16:00,13:30,1290,1,2600,1300
Безопасное,Мечетинская,16:20,19:20,180,1,1500,750
Безопасное,Зерноград,16:20,19:30,190,1,1500,750
Безопасное,Экспериментальный,16:20,19:30,190,1,1500,750
Безопасное,Кагальницкая,16:20,19:50,210,1,1500,750
Безопасное,Кировская,16:20,20:10,230,1,1500,750
Безопасное,Мокрый Батай,16:20,20:35,255,1,1500,750
Безопасное,Батайск,16:20,20:45,265,1,1500,750
Безопасное,Аксай,16:20,21:15,295,1,1500,750
Безопасное,Ростов-на-Дону,16:20,21:15,295,1,1500,750
Безопасное,Новочеркасск,16:20,21:30,310,1,1500,750
Безопасное,Новошахтинск,16:20,22:05,345,1,1500,750
Безопасное,Шахты,16:20,22:05,345,1,1500,750
Безопасное,Красный Сулин,16:20,22:10,350,1,1500,750
Безопасное,Зверево,16:20,22:15,355,1,1500,750
Безопасное,Гуково,16:20,22:15,355,1,1500,750
Безопасное,Каменск-Шахтинский,16:20,22:30,370,1,1500,750
Безопасное,Лихой,16:20,22:45,385,1,1500,750
Безопасное,Тарасовский,16:20,23:00,400,1,1500,750
Безопасное,Глубокий,16:20,23:20,420,1,1500,750
Безопасное,Миллерово,16:20,0:05,465,1,1500,750
Безопасное,Алексеево-Лозовское,16:20,0:20,480,1,1500,750
Безопасное,Нагибин,16:20,1:20,540,1,1500,750
Безопасное,Богучар,16:20,1:40,560,1,1500,750
Безопасное,Верхний Мамон,16:20,2:00,580,1,1500,750
Безопасное,Павловск,16:20,2:30,610,1,1500,750
Безопасное,Лосево,16:20,2:40,620,1,1500,750
Безопасное,Бобров,16:20,2:45,625,1,1500,750
Безопасное,Лиски,16:20,2:50,630,1,1500,750
Безопасное,Каширское,16:20,2:55,635,1,1500,750
Безопасное,Воронеж,16:20,3:00,640,1,1500,750
Безопасное,Рамонь,16:20,3:20,660,1,1500,750
Безопасное,Хлевное,16:20,3:50,690,1,1500,750
Безопасное,Задонск,16:20,4:20,720,1,1500,750
Безопасное,Елец,16:20,6:30,850,1,1500,750
Безопасное,Ефремов,16:20,7:30,910,1,1500,750
Безопасное,Богородицк,16:20,8:20,960,1,1500,750
Безопасное,Тула,16:20,8:45,985,1,1500,750
Безопасное,Москва,16:20,13:30,1270,1,1695,848
Красногвардейское,Экспериментальный,17:10,19:30,140,1,1500,750
Красногвардейское,Кагальницкая,17:10,19:50,160,1,1500,750
Красногвардейское,Кировская,17:10,20:10,180,1,1500,750
Красногвардейское,Мокрый Батай,17:10,20:35,205,1,1500,750
Красногвардейское,Батайск,17:10,20:45,215,1,1500,750
Красногвардейское,Аксай,17:10,21:15,245,1,1500,750
Красногвардейское,Ростов-на-Дону,17:10,21:15,245,1,1500,750
Красногвардейское,Новочеркасск,17:10,21:30,260,1,1500,750
Красногвардейское,Новошахтинск,17:10,22:05,295,1,1500,750
Красногвардейское,Шахты,17:10,22:05,295,1,1500,750
Красногвардейское,Красный Сулин,17:10,22:10,300,1,1500,750
Красногвардейское,Зверево,17:10,22:15,305,1,1500,750
Красногвардейское,Гуково,17:10,22:15,305,1,1500,750
Красногвардейское,Каменск-Шахтинский,17:10,22:30,320,1,1500,750
Красногвардейское,Лихой,17:10,22:45,335,1,1500,750
Красногвардейское,Тарасовский,17:10,23:00,350,1,1500,750
Красногвардейское,Глубокий,17:10,23:20,370,1,1500,750
Красногвардейское,Миллерово,17:10,0:05,415,1,1500,750
Красногвардейское,Алексеево-Лозовское,17:10,0:20,430,1,1500,750
Красногвардейское,Нагибин,17:10,1:20,490,1,1500,750
Красногвардейское,Богучар,17:10,1:40,510,1,1500,750
Красногвардейское,Верхний Мамон,17:10,2:00,530,1,1500,750
